year_film,year_ceremony,ceremony,category,canon_category,name,film,winner
2002,2003,49,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,Mumtaz Ali Ansari,False
2003,2004,50,Best Actress,ACTRESS IN A LEADING ROLE,,Aishwarya Rai ‡,False
2003,2004,50,Best Actress,ACTRESS IN A LEADING ROLE,Ameesha Patel,Priya Singhania,False
2003,2004,50,Best Actress,ACTRESS IN A LEADING ROLE,Bipasha Basu,Sanjana Aditya Dhanraj,False
2003,2004,50,Best Actress,ACTRESS IN A LEADING ROLE,Karisma Kapoor,Nandini,False
2003,2004,50,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Suhani Sharma,False
2004,2005,51,Best Actress,ACTRESS IN A LEADING ROLE,,Preity Zinta ‡,False
2004,2005,51,Best Actress,ACTRESS IN A LEADING ROLE,Bhumika Chawla,Nirjara Bhardwaj,False
2004,2005,51,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Pooja Malhotra,False
2004,2005,51,Best Actress,ACTRESS IN A LEADING ROLE,Preity Zinta,Nisha Mehra,False
2004,2005,51,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Priya Chopra,False
2004,2005,51,Best Actress,ACTRESS IN A LEADING ROLE,Urmila Matondkar,Swati,False
2005,2006,52,Best Actress,ACTRESS IN A LEADING ROLE,,Rani Mukerji ‡,False
2005,2006,52,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai,Neerja 'Neeru',False
2005,2006,52,Best Actress,ACTRESS IN A LEADING ROLE,Preity Zinta,Zaara Hayat Khan,False
2005,2006,52,Best Actress,ACTRESS IN A LEADING ROLE,Shilpa Shetty,Tamanna Sahni,False
2005,2006,52,Best Actress,ACTRESS IN A LEADING ROLE,Urmila Matondkar,Sarika Vartak,False
2006,2007,53,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji ‡,Michelle McNally,True
2006,2007,53,Best Actress,ACTRESS IN A LEADING ROLE,Preity Zinta,Ambar 'Amby' Malhotra,False
2006,2007,53,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Vimmi 'Babli' Saluja,False
2006,2007,53,Best Actress,ACTRESS IN A LEADING ROLE,Sharmila Tagore,Sumitra V. Patwardhan,False
2006,2007,53,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Lalita,False
2007,2008,54,Best Actress,ACTRESS IN A LEADING ROLE,,Kajol ‡,False
2007,2008,54,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai,Sunehri,False
2007,2008,54,Best Actress,ACTRESS IN A LEADING ROLE,Bipasha Basu,Nishiganda 'Nishi' Dasgupta,False
2007,2008,54,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor,Dolly Mishra,False
2007,2008,54,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Maya Talwar,False
2008,2009,55,Best Actress,ACTRESS IN A LEADING ROLE,,Kareena Kapoor ‡,False
2008,2009,55,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai,Sujata Desai,False
2008,2009,55,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Shantipriya 'Shanti' Kashyap Mehra / Sandhya 'Sandy' Bansal,False
2008,2009,55,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Dia Shrivastava,False
2008,2009,55,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Vibhavari 'Badki' Sahay,False
2008,2009,55,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Avni Chatturvedi / Manjulika,False
2009,2010,56,Best Actress,ACTRESS IN A LEADING ROLE,,Priyanka Chopra ‡,False
2009,2010,56,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai Bachchan,Jodhaa Bai,False
2009,2010,56,Best Actress,ACTRESS IN A LEADING ROLE,Anushka Sharma,Taani Surinder Sahni,False
2009,2010,56,Best Actress,ACTRESS IN A LEADING ROLE,Asin Thottumkal,Kalpana Shetty,False
2009,2010,56,Best Actress,ACTRESS IN A LEADING ROLE,Kajol,Piya Thapar Mehra,False
2010,2011,57,Best Actress,ACTRESS IN A LEADING ROLE,,Vidya Balan ‡,False
2010,2011,57,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Meera Pandit,False
2010,2011,57,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor,Pia Sahastrabuddhe,False
2010,2011,57,Best Actress,ACTRESS IN A LEADING ROLE,Avantika Ahuja Khan,Kurbaan,False
2010,2011,57,Best Actress,ACTRESS IN A LEADING ROLE,Katrina Kaif,Maya Sheikh,False
2010,2011,57,Best Actress,ACTRESS IN A LEADING ROLE,Priyanka Chopra,Sweety Shekhar Bhope,False
2011,2012,58,Best Actress,ACTRESS IN A LEADING ROLE,,Kajol ‡,False
2011,2012,58,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai Bachchan,Sofia D'Souza,False
2011,2012,58,Best Actress,ACTRESS IN A LEADING ROLE,Anushka Sharma,Shruti Kakkar,False
2011,2012,58,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor,Daboo,False
2011,2012,58,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Krishna Verma,False
2012,2013,59,Best Actress,ACTRESS IN A LEADING ROLE,,Vidya Balan ‡,False
2012,2013,59,Best Actress,ACTRESS IN A LEADING ROLE,Mahi Gill,Madhavi Devi,False
2012,2013,59,Best Actress,ACTRESS IN A LEADING ROLE,Katrina Kaif,Dimple Dixit,False
2012,2013,59,Best Actress,ACTRESS IN A LEADING ROLE,Priyanka Chopra,Susanna Anna-Marie Johannes,False
2012,2013,59,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Sabrina Lal,False
2013,2014,60,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan ‡,Vidya Venkatesan Bagchi,True
2013,2014,60,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Veronica Malaney,False
2013,2014,60,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor,Mahi Arora,False
2013,2014,60,Best Actress,ACTRESS IN A LEADING ROLE,Parineeti Chopra,Zoya Qureshi,False
2013,2014,60,Best Actress,ACTRESS IN A LEADING ROLE,Priyanka Chopra,Jhilmil Chatterjee,False
2013,2014,60,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Shashi Godbole,False
2014,2015,61,Best Actress,ACTRESS IN A LEADING ROLE,,Deepika Padukone ‡,False
2014,2015,61,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Meenalochni 'Meenamma' Azhagusundaram,False
2014,2015,61,Best Actress,ACTRESS IN A LEADING ROLE,Parineeti Chopra,Gayatri,False
2014,2015,61,Best Actress,ACTRESS IN A LEADING ROLE,Shraddha Kapoor,Aarohi Keshav Shirke,False
2014,2015,61,Best Actress,ACTRESS IN A LEADING ROLE,Sonakshi Sinha,Pakhi Roy Chaudhary,False
2014,2015,61,Best Actress,ACTRESS IN A LEADING ROLE,Sonam Kapoor,Zoya Haider,False
2015,2016,62,Best Actress,ACTRESS IN A LEADING ROLE,,Kangana Ranaut ‡,False
2015,2016,62,Best Actress,ACTRESS IN A LEADING ROLE,Alia Bhatt,Veera Tripathi,False
2015,2016,62,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Begum Para,False
2015,2016,62,Best Actress,ACTRESS IN A LEADING ROLE,Priyanka Chopra,Mary Kom,False
2015,2016,62,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Shivani Shivaji Roy,False
2015,2016,62,Best Actress,ACTRESS IN A LEADING ROLE,Sonam Kapoor,Dr. Mrinalini 'Mili' Chakravarty,False
2016,2017,63,Best Actress,ACTRESS IN A LEADING ROLE,,Deepika Padukone ‡,False
2016,2017,63,Best Actress,ACTRESS IN A LEADING ROLE,Anushka Sharma,Meera,False
2016,2017,63,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Mastani,False
2016,2017,63,Best Actress,ACTRESS IN A LEADING ROLE,Kajol,Meera Dev Malik,False
2016,2017,63,Best Actress,ACTRESS IN A LEADING ROLE,Kangana Ranaut,Tanuja 'Tanu' Trivedi / Kumari 'Kusum' Sangwan (Datto),False
2016,2017,63,Best Actress,ACTRESS IN A LEADING ROLE,Sonam Kapoor,Dolly / Madhuri / Priya / Bhagyashree,False
2017,2018,64,Best Actress,ACTRESS IN A LEADING ROLE,,Alia Bhatt ‡,False
2017,2018,64,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai Bachchan,Dalbir Kaur,False
2017,2018,64,Best Actress,ACTRESS IN A LEADING ROLE,Alia Bhatt,Kaira,False
2017,2018,64,Best Actress,ACTRESS IN A LEADING ROLE,Anushka Sharma,Alizeh Khan,False
2017,2018,64,Best Actress,ACTRESS IN A LEADING ROLE,Sonam Kapoor,Neerja Bhanot,False
2017,2018,64,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Vidya Sinha / Durga Rani Singh,False
2018,2019,65,Best Actress,ACTRESS IN A LEADING ROLE,,Vidya Balan ‡,False
2018,2019,65,Best Actress,ACTRESS IN A LEADING ROLE,Alia Bhatt,Vaidehi Trivedi,False
2018,2019,65,Best Actress,ACTRESS IN A LEADING ROLE,Bhumi Pednekar,Sugandha Joshi Sharma,False
2018,2019,65,Best Actress,ACTRESS IN A LEADING ROLE,Saba Qamar,Meeta Batra,False
2018,2019,65,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Devki Sabarwal,False
2018,2019,65,Best Actress,ACTRESS IN A LEADING ROLE,Zaira Wasim,Insia Malik,False
2019,2020,66,Best Actress,ACTRESS IN A LEADING ROLE,,Alia Bhatt ‡,False
2019,2020,66,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Rani Padmavati,False
2019,2020,66,Best Actress,ACTRESS IN A LEADING ROLE,Neena Gupta,Priyamvada 'Babli' Kaushik,False
2019,2020,66,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Naina Mathur,False
2019,2020,66,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,Simi,False
2020,2021,67,Best Actress,ACTRESS IN A LEADING ROLE,,Alia Bhatt ‡,False
2020,2021,67,Best Actress,ACTRESS IN A LEADING ROLE,Kangana Ranaut,Rani Lakshmibai,False
2020,2021,67,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor Khan,Deepti Batra,False
2020,2021,67,Best Actress,ACTRESS IN A LEADING ROLE,Priyanka Chopra,Aditi Chaudhary,False
2020,2021,67,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Shivani Roy,False
2020,2021,67,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Tara Shinde,False
2021,2022,68,Best Actress,ACTRESS IN A LEADING ROLE,,Taapsee Pannu ‡,False
2021,2022,68,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Malti,False
2021,2022,68,Best Actress,ACTRESS IN A LEADING ROLE,Janhvi Kapoor,Gunjan Saxena,False
2021,2022,68,Best Actress,ACTRESS IN A LEADING ROLE,Kangana Ranaut,Jaya Nigam,False
2021,2022,68,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Shakuntala Devi,False
2022,2023,69,Best Actress,ACTRESS IN A LEADING ROLE,,Kriti Sanon ‡,False
2022,2023,69,Best Actress,ACTRESS IN A LEADING ROLE,Kiara Advani,Dimple Cheema,False
2022,2023,69,Best Actress,ACTRESS IN A LEADING ROLE,Parineeti Chopra,Sandeep Kaur Walia,False
2022,2023,69,Best Actress,ACTRESS IN A LEADING ROLE,Taapsee Pannu,Rashmi Chibber,False
2022,2023,69,Best Actress,ACTRESS IN A LEADING ROLE,Vidya Balan,Vidya Vincent,False
2023,2024,70,Best Actress,ACTRESS IN A LEADING ROLE,,Alia Bhatt ‡,False
2023,2024,70,Best Actress,ACTRESS IN A LEADING ROLE,Bhumi Pednekar,Suman Singh,False
2023,2024,70,Best Actress,ACTRESS IN A LEADING ROLE,Janhvi Kapoor,Mili Naudiyal,False
2023,2024,70,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor Khan,Rupa D'Souza,False
2023,2024,70,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,Anjulika/Manjulika,False
2024,2025,71,Best Actress,ACTRESS IN A LEADING ROLE,Alia Bhatt ‡,Rani Chatterjee,True
2024,2025,71,Best Actress,ACTRESS IN A LEADING ROLE,Bhumi Pednekar,Kanika Kapoor,False
2024,2025,71,Best Actress,ACTRESS IN A LEADING ROLE,Deepika Padukone,Rubina Mohsin,False
2024,2025,71,Best Actress,ACTRESS IN A LEADING ROLE,Kiara Advani,Katha Kapadia,False
2024,2025,71,Best Actress,ACTRESS IN A LEADING ROLE,Rani Mukerji,Debika Chatterjee,False
2024,2025,71,Best Actress,ACTRESS IN A LEADING ROLE,Taapsee Pannu,Manu Randhawa,False
2025,2026,72,Best Actress,ACTRESS IN A LEADING ROLE,Alia Bhatt ‡,"Satyabhama ""Satya"" Anand",True
2025,2026,72,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor Khan,Jasmine Kohli,False
2025,2026,72,Best Actress,ACTRESS IN A LEADING ROLE,Kriti Sanon,Sifra,False
2025,2026,72,Best Actress,ACTRESS IN A LEADING ROLE,Shraddha Kapoor,phantasm with undisclosed name,False
2025,2026,72,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,Geeta Sethi,False
2025,2026,72,Best Actress,ACTRESS IN A LEADING ROLE,Yami Gautam,Zooni Haksar,False
1955,1956,2,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,David Abraham Cheulkar ‡,False
1956,1957,3,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Abhi Bhattacharya ‡,False
1956,1957,3,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Johnny Walker,Johnny,False
1956,1957,3,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ulhas,Inspector Sher Singh,False
1957,1958,4,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Motilal ‡,False
1957,1958,4,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Johnny Walker,Master,False
1958,1959,5,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Raj Mehra ‡,False
1958,1959,5,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ajit,Krishna,False
1959,1960,6,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Johnny Walker ‡,False
1959,1960,6,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rehman,Rehman,False
1959,1960,6,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sohrab Modi,Ezra,False
1960,1961,7,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Manmohan Krishna ‡,False
1960,1961,7,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Raaj Kumar,Ram Lal,False
1960,1961,7,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mehmood,Mahesh,False
1961,1962,8,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Motilal ‡,False
1961,1962,8,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Agha,Agha,False
1961,1962,8,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Prithviraj Kapoor,Emperor Akbar,False
1961,1962,8,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rehman,Pyaare Mohan/Nawab Saheb,False
1962,1963,9,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Nana Palsikar ‡,False
1962,1963,9,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mehmood,Mahesh,False
1962,1963,9,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pran,Raka,False
1963,1964,10,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Mehmood ‡,False
1963,1964,10,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mehmood,Kasturi,False
1963,1964,10,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rehman,Chhote Sarkar,False
1964,1965,11,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Raaj Kumar ‡,False
1964,1965,11,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Johnny Walker,Ghayal,False
1964,1965,11,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mehmood,Sunder,False
1965,1966,12,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Nana Palsikar ‡,False
1965,1966,12,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Dharmendra,Ranjit,False
1965,1966,12,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rajendra Kumar,Gopal Verma,False
1966,1967,13,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Raaj Kumar ‡,False
1966,1967,13,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mehmood,The Butler,False
1966,1967,13,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Raaj Kumar,Moti,False
1967,1968,14,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Ashok Kumar ‡,False
1967,1968,14,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pran,Thakur Ramesh,False
1967,1968,14,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rehman,Amjad,False
1968,1969,15,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Pran ‡,False
1968,1969,15,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ashok Kumar,Shanti Swarup,False
1968,1969,15,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Om Prakash,Gokulchand,False
1969,1970,16,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Sanjeev Kumar ‡,False
1969,1970,16,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manoj Kumar,Dr. Shekhar,False
1969,1970,16,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Raaj Kumar,Chitrasen,False
1970,1971,17,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Pran ‡,False
1970,1971,17,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ashok Kumar,Shivnath 'Joggi Thakur' Choudhary,False
1970,1971,17,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Balraj Sahni,Kailash Nath Kaushal,False
1971,1972,18,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Feroz Khan ‡,False
1971,1972,18,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Prem Chopra,Boss,False
1971,1972,18,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Feroz Khan,Shekhar Kapoor,False
1972,1973,19,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Amitabh Bachchan ‡,False
1972,1973,19,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pran,Shikari Banne Khan Bhopali,False
1972,1973,19,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shatrughan Sinha,Thakur Arjun Singh,False
1973,1974,20,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Pran ‡,False
1973,1974,20,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Prem Nath,Khan Badshah,False
1974,1975,21,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Amitabh Bachchan ‡,False
1974,1975,21,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ashok Kumar,Raja,False
1974,1975,21,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Asrani,Chandru Kriplani,False
1974,1975,21,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pran,Sher Khan,False
1974,1975,21,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Prem Nath,Jack Braganza,False
1975,1976,22,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Vinod Khanna ‡,False
1975,1976,22,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Feroz Khan,SP Rajesh,False
1975,1976,22,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Prem Nath,Daulatram,False
1975,1976,22,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Harnam Singh,Roti Kapda Aur Makaan,False
1975,1976,22,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shatrughan Sinha,Gopichand 'Gopi' Sharma,False
1976,1977,23,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Shashi Kapoor ‡,False
1976,1977,23,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amjad Khan,Gabbar Singh,False
1976,1977,23,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pran,Chaudhary Pratap Rai,False
1976,1977,23,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Michael D'Souza,Majboor,False
1976,1977,23,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Utpal Dutt,Maheem Ghoshal,False
1977,1978,24,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Prem Chopra ‡,False
1977,1978,24,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ashok Kumar,Julius Nagendranath Wilfred Singh,False
1977,1978,24,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Prem Chopra,Appa,False
1977,1978,24,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shashi Kapoor,Vijay Khanna,False
1977,1978,24,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vinod Khanna,Ajay Pirachand,False
1978,1979,25,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Shriram Lagoo ‡,False
1978,1979,25,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shriram Lagoo,Architect,False
1978,1979,25,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Tariq,Sanjay Khan,False
1978,1979,25,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vikram,Chandramohan 'Chander' U. Nath,False
1978,1979,25,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vinod Mehra,Shrikanth Mathur,False
1979,1980,26,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Saeed Jaffrey ‡,False
1979,1980,26,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Danny Denzongpa,Inspector Lawrence,False
1979,1980,26,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Randhir Kapoor,Raju,False
1979,1980,26,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sanjeev Kumar,Raj Kumar Gupta,False
1979,1980,26,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vinod Khanna,Vishal Anand,False
1980,1981,27,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Amjad Khan ‡,False
1980,1981,27,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Naseeruddin Shah,Sarfaraz Khan,False
1980,1981,27,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shatrughan Sinha,Mangal Singh,False
1980,1981,27,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Utpal Dutt,Bhavani Shankar,False
1980,1981,27,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vinod Mehra,Kishan,False
1981,1982,28,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Om Puri ‡,False
1981,1982,28,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amjad Khan,Inspector Amjad Khan,False
1981,1982,28,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Girish Karnad,Ravi Kapoor,False
1981,1982,28,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Raj Kapoor,Abdullah,False
1981,1982,28,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shriram Lagoo,Mr. Chandra,False
1982,1983,29,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Amjad Khan ‡,False
1982,1983,29,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amjad Khan,Havaldar Sher Singh,False
1982,1983,29,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rakesh Roshan,Anil,False
1982,1983,29,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Saeed Jaffery,Lalan Mian,False
1982,1983,29,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Suresh Oberoi,Ram Singh,False
1983,1984,30,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Shammi Kapoor ‡,False
1983,1984,30,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Girish Karnad,Rakesh,False
1983,1984,30,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sanjeev Kumar,Abu Baba,False
1983,1984,30,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shashi Kapoor,Raja,False
1983,1984,30,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vinod Mehra,Dr. Prashant Chaturvedi,False
1984,1985,31,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Sadashiv Amrapurkar ‡,False
1984,1985,31,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amitabh Bachchan,Jan Nisar Akhtar Khan,False
1984,1985,31,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Naseeruddin Shah,Rajaram Purshottam Joshi,False
1984,1985,31,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Tungrus,Mandi,False
1984,1985,31,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Raj Babbar,Raj Bedi,False
1985,1986,32,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Anil Kapoor ‡,False
1985,1986,32,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Danny Denzongpa,Raghuvir Singh,False
1985,1986,32,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nikhil Bhagat,Raghu,False
1985,1986,32,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shafi Inamdar,Inspector Shafi,False
1985,1986,32,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Suresh Oberoi,Rahim,False
1986,1987,33,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Amrish Puri ‡,False
1986,1987,33,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anupam Kher,Virendra,False
1986,1987,33,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Kamal Haasan,Raja,False
1986,1987,33,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Kulbhushan Kharbanda,Havaldar Gopi Dada,False
1986,1987,33,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Saeed Jaffery,Kunj Bihari,False
1986,1987,33,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Utpal Dutt,Badri Prasad Sharma,False
1987,1988,34,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,NO CEREMONY,,True
1988,1989,35,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,NO CEREMONY,,True
1989,1990,36,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Anupam Kher ‡,False
1989,1990,36,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Chunky Pandey,Baban,False
1989,1990,36,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nana Patekar,S.P. Suhas Dandekar,False
1990,1991,37,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Nana Patekar ‡,False
1990,1991,37,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amrish Puri,Bhairav Singh,False
1990,1991,37,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mohsin Khan,Thakur Rajendra Singh,False
1990,1991,37,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pankaj Kapur,Inspector PK,False
