year,ceremony,category,nominee,film,country,winner,source_url
1981,David di Donatello 1981,Best Supporting Actor,Pope Pius VII,Il marchese del Grillo,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
1982,David di Donatello 1982,Best Actor,Francesco 'Toscano' Piccioli,The Pool Hustlers,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1982,David di Donatello 1982,Best Actor,Giacomo Casanova,That Night in Varennes,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1982,David di Donatello 1982,Best Actor,Philip Neri,State buoni se potete,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1982,David di Donatello 1982,Best Actress,Chiara,The Pool Hustlers,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1982,David di Donatello 1982,Best Actress,Eugenia,The Story of Piera,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1982,David di Donatello 1982,Best Actress,Marta,The Good Soldier,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1982,David di Donatello 1982,Best Actress,Marta Vitale,Sciopèn,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1982,David di Donatello 1982,Best Film,,Giuliani G. De Negri,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1982,David di Donatello 1982,Best Film,,Enzo Porcelli,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1982,David di Donatello 1982,Best Film,,Renzo Rossellini,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1982,David di Donatello 1982,Best Supporting Actor,Tonino,Scusate il ritardo,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
1982,David di Donatello 1982,Best Supporting Actor,Nicolino,Sciopèn,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
